area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg
06071,5,812199,78,0,2020,A,,114,453,11862038,5511827,182843,503,26161,,0.8,0.72,0.88,1.03,0.98,1.22,1.22,,-1,-0.9,-339,-42.8,-6858642,-36.6,-1897875,-25.6,-63213,-25.7,48,10.5,2519,10.7
06073,5,812199,78,0,2020,A,,307,1514,37641648,17823030,606449,478,24869,,1.19,1.33,1.13,1.88,1.79,0.85,0.85,,6,2.0,-683,-31.1,-16725523,-30.8,-3127886,-14.9,-118562,-16.4,2,0.4,124,0.5
06075,5,812199,78,0,2020,A,,117,409,13796579,6529391,208071,649,33739,,0.86,0.72,0.39,1.22,1.14,0.54,0.54,,0,0.0,-472,-53.6,-17193724,-55.5,-1761017,-21.2,-64662,-23.7,-27,-4.0,-1437,-4.1
06077,5,812199,78,0,2020,A,,32,105,2431705,1329263,51976,446,23214,,0.77,0.5,0.53,0.71,0.76,1.07,1.07,,0,0.0,-95,-47.5,-2094738,-46.3,-334418,-20.1,-10337,-16.6,11,2.5,610,2.7
06079,5,812199,78,0,2020,A,N,20,0,0,0,0,0,0,N,0.85,0.0,0.0,0.0,0.0,0.0,0.0,N,1,5.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06081,5,812199,78,0,2020,A,,71,254,7342727,3338202,115953,555,28861,,1.11,0.79,0.36,1.05,0.9,0.45,0.45,,0,0.0,-292,-53.5,-9485078,-56.4,-2135776,-39.0,-85121,-42.3,-38,-6.4,-1969,-6.4
06083,5,812199,78,0,2020,A,N,34,0,0,0,0,0,0,N,0.97,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06085,5,812199,78,0,2020,A,,159,630,17436969,9043694,317191,532,27689,,0.96,0.72,0.3,1.07,1.08,0.42,0.42,,5,3.2,-471,-42.8,-13523437,-43.7,-2103776,-18.9,-58622,-15.6,-9,-1.7,-429,-1.5
06087,5,812199,78,0,2020,A,N,19,0,0,0,0,0,0,N,0.89,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06089,5,812199,78,0,2020,A,N,12,0,0,0,0,0,0,N,0.72,0.0,0.0,0.0,0.0,0.0,0.0,N,1,9.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06093,5,812199,78,0,2020,A,N,2,0,0,0,0,0,0,N,0.51,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06095,5,812199,78,0,2020,A,,20,86,1847791,1051179,37291,415,21570,,0.76,0.78,0.62,1.23,1.17,0.8,0.8,,-5,-20.0,-83,-49.1,-2380161,-56.3,-469381,-30.9,-22192,-37.3,-67,-13.9,-3497,-14.0
06097,5,812199,78,0,2020,A,,36,183,4946111,2314048,83425,519,26967,,0.81,1.14,1.19,1.61,1.67,1.04,1.04,,0,0.0,-101,-35.6,-2182089,-30.6,-373367,-13.9,-11946,-12.5,36,7.5,1831,7.3
06099,5,812199,78,0,2020,A,N,17,0,0,0,0,0,0,N,0.47,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06101,5,812199,78,0,2020,A,N,2,0,0,0,0,0,0,N,0.26,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06107,5,812199,78,0,2020,A,N,9,0,0,0,0,0,0,N,0.35,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06109,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.27,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06111,5,812199,78,0,2020,A,,58,190,4827109,2159618,65242,489,25439,,0.94,0.74,0.73,0.94,0.8,0.99,0.99,,-5,-7.9,-164,-46.3,-3781555,-43.9,-946250,-30.5,-39379,-37.6,21,4.5,1115,4.6
06113,5,812199,78,0,2020,A,N,14,0,0,0,0,0,0,N,0.88,0.0,0.0,0.0,0.0,0.0,0.0,N,3,27.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06115,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.26,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
06999,5,812199,78,0,2020,A,N,31,0,0,0,0,0,0,N,0.28,0.0,0.0,0.0,0.0,0.0,0.0,N,5,19.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08000,5,812199,58,0,2020,A,,517,2486,70265925,39766695,540438,544,28268,,1.07,1.15,1.2,1.14,1.27,1.04,1.04,,39,8.2,-476,-16.1,-9086507,-11.5,-2997759,-7.0,-58692,-9.8,29,5.6,1481,5.5
08001,5,812199,78,0,2020,A,N,23,0,0,0,0,0,0,N,0.86,0.0,0.0,0.0,0.0,0.0,0.0,N,2,9.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08003,5,812199,78,0,2020,A,N,2,0,0,0,0,0,0,N,1.46,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08005,5,812199,78,0,2020,A,,66,605,16614258,9819383,139162,528,27477,,1.27,2.27,2.05,2.24,2.5,0.9,0.9,,4,6.5,-45,-6.9,-1130251,-6.4,413488,4.4,6724,5.1,3,0.6,188,0.7
08007,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.73,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08013,5,812199,78,0,2020,A,N,44,0,0,0,0,0,0,N,1.2,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08014,5,812199,78,0,2020,A,,8,39,955404,462765,5037,476,24762,,1.19,1.21,0.73,0.78,0.67,0.62,0.62,,0,0.0,-1,-2.5,-31705,-3.2,-44835,-8.8,-8311,-62.3,-4,-0.8,-175,-0.7
08015,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.42,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08019,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,1.19,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08029,5,812199,78,0,2020,A,N,2,0,0,0,0,0,0,N,0.96,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08031,5,812199,78,0,2020,A,,101,393,12234035,6420592,79715,599,31130,,1.26,0.96,0.9,0.95,0.94,0.94,0.94,,8,8.6,-121,-23.5,-3084133,-20.1,-1221419,-16.0,-19432,-19.6,26,4.5,1343,4.5
08035,5,812199,78,0,2020,A,,32,148,4694201,2272245,32271,609,31664,,1.09,1.4,1.54,1.22,1.43,1.1,1.1,,2,6.7,-88,-37.3,-1886934,-28.7,-1303279,-36.5,-15295,-32.2,73,13.6,3807,13.7
08037,5,812199,78,0,2020,A,N,11,0,0,0,0,0,0,N,1.36,0.0,0.0,0.0,0.0,0.0,0.0,N,3,37.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08039,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.62,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08041,5,812199,78,0,2020,A,,52,246,6451597,4039613,59573,504,26226,,1.09,1.07,1.22,1.23,1.4,1.14,1.14,,8,18.2,-2,-0.8,708817,12.3,543664,15.6,10835,22.2,59,13.3,3077,13.3
08043,5,812199,78,0,2020,A,N,2,0,0,0,0,0,0,N,0.91,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08045,5,812199,78,0,2020,A,,6,33,991014,600935,5437,570,29656,,0.98,1.6,2.23,1.79,1.36,1.37,1.38,N,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08051,5,812199,78,0,2020,A,N,2,0,0,0,0,0,0,N,0.73,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08059,5,812199,78,0,2020,A,,52,205,5595169,3248916,42779,526,27338,,1.09,1.06,1.07,1.08,1.21,1.01,1.01,,5,10.6,-52,-20.2,-725226,-11.5,-342656,-9.5,-6300,-12.8,52,11.0,2705,11.0
08067,5,812199,78,0,2020,A,,12,51,1087008,801967,9694,410,21314,,1.96,2.52,2.57,2.02,2.51,1.02,1.02,,1,9.1,-21,-29.2,-395431,-26.7,-73485,-8.4,-2065,-17.6,12,3.0,629,3.0
08069,5,812199,78,0,2020,A,,45,214,6168184,3361526,46004,554,28790,,1.54,1.63,1.98,1.79,2.07,1.21,1.21,N,5,12.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08071,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.75,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08077,5,812199,78,0,2020,A,N,12,0,0,0,0,0,0,N,1.05,0.0,0.0,0.0,0.0,0.0,0.0,N,1,9.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08083,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.46,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08085,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.3,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08091,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,1.29,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08097,5,812199,78,0,2020,A,,9,17,546094,354486,4820,615,31966,,2.14,1.34,1.77,1.21,1.41,1.31,1.31,,-1,-10.0,-16,-48.5,-202817,-27.1,-73426,-17.2,-599,-11.1,176,40.1,9157,40.1
08101,5,812199,78,0,2020,A,N,6,0,0,0,0,0,0,N,0.75,0.0,0.0,0.0,0.0,0.0,0.0,N,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08107,5,812199,78,0,2020,A,,5,23,689495,399314,4454,583,30307,,1.19,1.92,2.82,1.87,1.76,1.48,1.48,,1,25.0,-1,-4.2,-57557,-7.7,23804,6.3,1046,30.7,-20,-3.3,-1038,-3.3
08113,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.62,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08117,5,812199,78,0,2020,A,N,5,0,0,0,0,0,0,N,0.94,0.0,0.0,0.0,0.0,0.0,0.0,N,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08119,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.47,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08123,5,812199,78,0,2020,A,N,12,0,0,0,0,0,0,N,0.66,0.0,0.0,0.0,0.0,0.0,0.0,N,-3,-20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
08999,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.11,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
09000,5,812199,58,0,2020,A,,373,1349,33966664,21950800,587528,484,25187,,1.35,1.05,0.86,1.18,1.09,0.82,0.82,,16,4.5,-604,-30.9,-12118340,-26.3,-5369023,-19.7,-116442,-16.5,30,6.6,1593,6.8
09001,5,812199,78,0,2020,A,,134,512,12133307,8098246,202639,455,23682,,1.63,1.61,0.97,1.62,1.4,0.6,0.6,,2,1.5,-246,-32.5,-5235839,-30.1,-2559082,-24.0,-59790,-22.8,14,3.2,760,3.3
09003,5,812199,78,0,2020,A,,89,299,9100677,4986838,144734,585,30403,,1.36,0.75,0.76,0.85,0.86,1.0,1.0,,6,7.2,-117,-28.1,-2773766,-23.4,-1033791,-17.2,-6509,-4.3,36,6.6,1853,6.5
09005,5,812199,78,0,2020,A,,16,45,831041,671019,20767,358,18605,,1.16,0.95,0.81,1.0,1.05,0.86,0.86,N,1,6.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
09007,5,812199,78,0,2020,A,N,19,0,0,0,0,0,0,N,1.53,0.0,0.0,0.0,0.0,0.0,0.0,N,2,11.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
09009,5,812199,78,0,2020,A,N,82,0,0,0,0,0,0,N,1.46,0.0,0.0,0.0,0.0,0.0,0.0,N,5,6.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
09011,5,812199,78,0,2020,A,N,22,0,0,0,0,0,0,N,1.27,0.0,0.0,0.0,0.0,0.0,0.0,N,-2,-8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
09013,5,812199,78,0,2020,A,N,6,0,0,0,0,0,0,N,0.81,0.0,0.0,0.0,0.0,0.0,0.0,N,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
09015,5,812199,78,0,2020,A,N,5,0,0,0,0,0,0,N,0.74,0.0,0.0,0.0,0.0,0.0,0.0,N,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
10000,5,812199,58,0,2020,A,,93,279,7234042,4605312,50811,498,25890,,1.2,0.79,0.8,0.83,0.72,1.02,1.02,,23,32.9,-67,-19.4,-1229134,-14.5,-514391,-10.0,-18105,-26.3,28,6.0,1436,5.9
10001,5,812199,78,0,2020,A,N,10,0,0,0,0,0,0,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N,4,66.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
10003,5,812199,78,0,2020,A,N,60,0,0,0,0,0,0,N,1.25,0.0,0.0,0.0,0.0,0.0,0.0,N,12,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
10005,5,812199,78,0,2020,A,N,24,0,0,0,0,0,0,N,1.39,0.0,0.0,0.0,0.0,0.0,0.0,N,8,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
11000,5,812199,58,0,2020,A,N,39,0,0,0,0,0,0,N,0.42,0.0,0.0,0.0,0.0,0.0,0.0,N,1,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
11001,5,812199,78,0,2020,A,N,39,0,0,0,0,0,0,N,0.42,0.0,0.0,0.0,0.0,0.0,0.0,N,1,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12000,5,812199,58,0,2020,A,,1875,9306,275349665,93651680,798528,569,29588,,1.14,1.32,1.73,1.49,2.44,1.3,1.3,,171,10.0,-1038,-10.0,-44694694,-14.0,-571165,-0.6,-66075,-7.6,-26,-4.4,-1352,-4.4
12001,5,812199,78,0,2020,A,,23,141,3576363,1310451,7581,486,25290,,1.38,1.32,1.54,1.91,2.62,1.17,1.17,,2,9.5,-24,-14.5,-799146,-18.3,-67741,-4.9,-3909,-34.0,-24,-4.7,-1215,-4.6
12005,5,812199,78,0,2020,A,N,8,0,0,0,0,0,0,N,0.61,0.0,0.0,0.0,0.0,0.0,0.0,N,-3,-27.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12007,5,812199,78,0,2020,A,N,2,0,0,0,0,0,0,N,1.7,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12009,5,812199,78,0,2020,A,,51,200,4226851,1957430,10460,407,21178,,1.37,1.11,1.04,1.3,1.3,0.94,0.94,,2,4.1,-21,-9.5,-373202,-8.1,-22386,-1.1,-680,-6.1,7,1.8,355,1.7
12011,5,812199,78,0,2020,A,,215,884,25189945,8996359,61298,548,28509,,1.31,1.38,1.65,1.53,1.89,1.19,1.19,,22,11.4,-231,-20.7,-5423851,-17.7,-884087,-8.9,-16060,-20.8,20,3.8,1057,3.9
12015,5,812199,78,0,2020,A,N,11,0,0,0,0,0,0,N,0.99,0.0,0.0,0.0,0.0,0.0,0.0,N,2,22.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12017,5,812199,78,0,2020,A,,7,11,236012,96412,591,398,20673,,0.98,0.42,0.55,0.43,0.72,1.26,1.26,,1,16.7,-3,-21.4,-28838,-10.9,-46571,-32.6,-1148,-66.0,25,6.7,1294,6.7
12019,5,812199,78,0,2020,A,,16,23,643326,223477,5224,532,27670,,1.53,0.54,0.86,0.61,3.45,1.58,1.58,,0,0.0,-36,-61.0,-719759,-52.8,-364794,-62.0,1413,37.1,89,20.1,4632,20.1
12021,5,812199,78,0,2020,A,,53,346,10256497,3362201,41660,570,29657,,1.53,2.89,3.84,2.88,7.75,1.33,1.33,,7,15.2,-33,-8.7,-355186,-3.3,-342133,-9.2,-5498,-11.7,32,5.9,1682,6.0
12023,5,812199,78,0,2020,A,,4,3,59552,29447,766,393,20418,,1.09,0.15,0.18,0.18,0.95,1.22,1.22,,0,0.0,-2,-40.0,-1763,-2.9,-17982,-37.9,51,7.1,172,77.8,8921,77.6
12029,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,1.79,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12031,5,812199,78,0,2020,A,,89,417,10289248,4202667,26932,475,24694,,1.28,0.98,1.02,1.12,1.49,1.03,1.03,,5,6.0,-118,-22.1,-1201362,-10.5,-786810,-15.8,-1533,-5.4,62,15.0,3199,14.9
12033,5,812199,78,0,2020,A,N,25,0,0,0,0,0,0,N,1.31,0.0,0.0,0.0,0.0,0.0,0.0,N,3,13.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12035,5,812199,78,0,2020,A,N,10,0,0,0,0,0,0,N,1.61,0.0,0.0,0.0,0.0,0.0,0.0,N,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12039,5,812199,78,0,2020,A,,3,10,90817,46738,536,182,9477,,1.55,0.77,0.45,0.45,1.04,0.61,0.61,,0,0.0,0,0.0,2159,2.4,-2584,-5.2,29,5.7,14,8.3,757,8.7
12051,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.48,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12053,5,812199,78,0,2020,A,,13,24,555718,279128,5072,447,23236,,1.47,0.67,0.93,0.84,3.98,1.4,1.4,,2,18.2,11,84.6,229206,70.2,191881,219.9,3969,359.8,-24,-5.1,-1252,-5.1
12055,5,812199,78,0,2020,A,,4,11,138443,75744,1211,250,12979,,0.75,0.51,0.41,0.45,1.5,0.84,0.84,,0,0.0,1,10.0,6593,5.0,7252,10.6,-482,-28.5,3,1.2,116,0.9
12057,5,812199,78,0,2020,A,,146,1083,49848889,11141546,65989,885,46029,,1.4,1.9,3.54,2.18,2.56,1.86,1.86,,15,11.5,-90,-7.7,-4552890,-8.4,391161,3.6,-1960,-2.9,-7,-0.8,-353,-0.8
12061,5,812199,78,0,2020,A,N,14,0,0,0,0,0,0,N,1.2,0.0,0.0,0.0,0.0,0.0,0.0,N,3,27.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12063,5,812199,78,0,2020,A,N,2,0,0,0,0,0,0,N,0.91,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12069,5,812199,78,0,2020,A,,20,106,2278176,1047274,11074,414,21526,,0.99,1.27,1.6,1.48,3.15,1.26,1.26,,4,25.0,51,92.7,1348606,145.1,579428,123.9,3918,54.8,91,28.2,4752,28.3
12071,5,812199,78,0,2020,A,,71,358,9159295,3694297,35755,492,25561,,1.32,1.67,2.11,1.93,3.79,1.26,1.26,,8,12.7,-48,-11.8,-799914,-8.0,-150482,-3.9,6225,21.1,20,4.2,1021,4.2
12073,5,812199,78,0,2020,A,,19,242,5981076,2423583,18150,475,24724,,0.94,1.99,2.43,3.18,5.36,1.22,1.22,,-1,-5.0,18,8.0,602501,11.2,357519,17.3,-3183,-14.9,14,3.0,739,3.1
12075,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.44,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12081,5,812199,78,0,2020,A,,28,180,3900680,1744106,18756,417,21660,,1.05,1.73,1.94,1.76,4.09,1.12,1.12,,3,12.0,-4,-2.2,225366,6.1,112789,6.9,4933,35.7,33,8.6,1685,8.4
12083,5,812199,78,0,2020,A,,24,65,1781223,622178,4058,526,27368,,1.22,0.74,1.2,0.83,1.35,1.61,1.61,,1,4.3,-13,-16.7,-13465,-0.8,-30227,-4.6,-1881,-31.7,85,19.3,4433,19.3
12085,5,812199,78,0,2020,A,N,18,0,0,0,0,0,0,N,1.21,0.0,0.0,0.0,0.0,0.0,0.0,N,3,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12086,5,812199,78,0,2020,A,,225,1015,38885830,11049120,122109,737,38308,,0.95,1.13,1.75,1.38,2.61,1.55,1.55,,22,10.8,-197,-16.3,-31836463,-45.0,-445819,-3.9,1576,1.3,-385,-34.3,-20040,-34.3
12087,5,812199,78,0,2020,A,N,12,0,0,0,0,0,0,N,1.16,0.0,0.0,0.0,0.0,0.0,0.0,N,1,9.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12089,5,812199,78,0,2020,A,N,3,0,0,0,0,0,0,N,0.57,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12091,5,812199,78,0,2020,A,,21,54,1444483,541514,3266,516,26833,,1.39,0.77,0.98,0.94,1.36,1.26,1.26,,1,5.0,-16,-22.9,-212467,-12.8,-20209,-3.6,-121,-3.6,60,13.2,3106,13.1
12093,5,812199,78,0,2020,A,N,1,0,0,0,0,0,0,N,0.43,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12095,5,812199,78,0,2020,A,,140,715,19294827,7283422,42654,519,26992,,1.35,1.12,1.31,1.25,1.72,1.17,1.17,,7,5.3,-111,-13.4,-1909376,-9.0,-156899,-2.1,-11558,-21.3,26,5.3,1331,5.2
12097,5,812199,78,0,2020,A,N,27,0,0,0,0,0,0,N,1.52,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12099,5,812199,78,0,2020,A,,197,965,24747889,9653039,98109,493,25639,,1.47,2.0,2.04,2.1,3.72,1.02,1.02,,12,6.5,-60,-5.9,-923572,-3.6,196319,2.1,-32792,-25.1,11,2.3,600,2.4
12101,5,812199,78,0,2020,A,N,24,0,0,0,0,0,0,N,0.91,0.0,0.0,0.0,0.0,0.0,0.0,N,3,14.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12103,5,812199,78,0,2020,A,,102,409,10440205,3899203,33204,491,25521,,1.3,1.17,1.34,1.28,2.21,1.15,1.15,,13,14.6,-44,-9.7,-452922,-4.2,72795,1.9,-19191,-36.6,29,6.3,1488,6.2
12105,5,812199,78,0,2020,A,,22,53,1169840,438902,6593,421,21900,,0.67,0.28,0.32,0.26,0.84,1.15,1.15,,1,4.8,-1,-1.9,138113,13.4,64298,17.2,1657,33.6,52,14.1,2735,14.3
12107,5,812199,78,0,2020,A,N,2,0,0,0,0,0,0,N,0.62,0.0,0.0,0.0,0.0,0.0,0.0,N,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12109,5,812199,78,0,2020,A,,25,137,3309419,1425725,22487,466,24230,,1.35,2.11,2.57,2.54,8.28,1.22,1.22,,4,19.0,-16,-10.5,18885,0.6,39021,2.8,6380,39.6,52,12.6,2676,12.4
12111,5,812199,78,0,2020,A,N,13,0,0,0,0,0,0,N,0.81,0.0,0.0,0.0,0.0,0.0,0.0,N,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12113,5,812199,78,0,2020,A,N,7,0,0,0,0,0,0,N,0.82,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12115,5,812199,78,0,2020,A,,56,257,7338844,2445611,16026,549,28556,,1.48,1.89,2.57,1.9,2.81,1.36,1.36,,6,12.0,-25,-8.9,-367930,-4.8,-51474,-2.1,-5957,-27.1,23,4.4,1178,4.3
12117,5,812199,78,0,2020,A,,53,494,11735815,4632177,16166,457,23741,,1.49,3.09,3.35,3.23,2.3,1.09,1.09,,8,17.8,30,6.5,1995561,20.5,383025,9.0,-9156,-36.2,53,13.1,2757,13.1
12119,5,812199,78,0,2020,A,N,4,0,0,0,0,0,0,N,0.85,0.0,0.0,0.0,0.0,0.0,0.0,N,-1,-20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12121,5,812199,78,0,2020,A,N,0,0,0,0,0,0,0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12127,5,812199,78,0,2020,A,,45,237,5255232,2306048,27177,427,22205,,1.33,1.7,2.1,2.09,5.34,1.23,1.23,,3,7.1,-28,-10.6,-542853,-9.4,-171012,-6.9,5,0.0,6,1.4,298,1.4
